client_id,product_name,date
4939,средства гигиены,2024-06-28
1806,мясо для гамбургера,2024-07-05
1595,колбаса,2024-10-04
2086,мясо,2024-03-08
4251,тропические фрукты,2024-10-02
2689,корнеплоды,2024-04-29
2560,фрукты с косточками,2024-11-25
2393,йогурт,2024-04-16
1669,корнеплоды,2024-08-18
3500,консервированное пиво,2024-04-20
1213,свинина,2024-03-02
4598,корнеплоды,2024-11-17
1404,колбаса,2024-05-02
1758,шоколад,2024-02-26
1265,цитрусовые,2024-03-06
1006,курица,2024-06-13
2779,цельное молоко,2024-10-16
4457,упакованные фрукты/овощи,2024-09-02
2532,цельное молоко,2024-07-05
2811,говядина,2024-02-23
4004,ветчина,2024-05-09
1737,газеты,2024-05-08
3266,сосиски,2024-10-24
4981,цельное молоко,2024-01-10
1934,колбаса,2024-08-05
2512,домашние яйца,2024-01-19
3400,посуда,2024-03-03
4301,свинина,2024-04-30
2997,тропические фрукты,2024-12-29
1098,йогурт,2024-08-04
2208,мясо для гамбургера,2024-07-29
3672,консервированное пиво,2024-05-27
3651,средства для домашних животных,2024-01-24
3957,говядина,2024-05-14
2986,курица,2024-01-11
4433,йогурт,2024-05-24
3822,сахар,2024-05-26
4588,газеты,2024-04-29
2622,твердый сыр,2024-07-16
2117,говядина,2024-05-01
1780,напитки,2024-07-11
3819,говядина,2024-04-11
1884,булочки,2024-12-10
2595,цельное молоко,2024-01-23
3046,курица,2024-03-30
3228,колбаса,2024-01-26
2251,цитрусовые,2024-06-22
2368,красное/розовое вино,2024-11-10
2573,цельное молоко,2024-01-03
4701,фрукты с косточками,2024-04-29
4384,индейка,2024-05-24
1998,сосиски,2024-05-17
4583,консервированное пиво,2024-02-23
2043,выпечка,2024-04-20
2201,бутилированная вода,2024-05-21
3522,цельное молоко,2024-09-22
3922,цитрусовые,2024-08-27
2636,цельное молоко,2024-09-10
1092,бутылочное пиво,2024-07-26
2711,ликер,2024-09-12
3899,творог,2024-04-21
4372,другие овощи,2024-07-29
4576,орехи/чернослив,2024-08-04
4953,другие овощи,2024-10-09
4692,UHT-молоко,2024-10-26
1170,свинина,2024-11-11
2625,колбаса,2024-04-07
2394,напитки,2024-08-29
4277,выпечка,2024-02-18
3170,корнеплоды,2024-01-17
2229,корнеплоды,2024-10-24
2944,говядина,2024-02-01
2582,чистящее средство для ванной,2024-03-05
1373,йогурт,2024-05-09
1366,сосиски,2024-10-24
3469,творог,2024-05-09
4012,цельное молоко,2024-05-15
2031,виноград,2024-02-26
2459,бутилированная вода,2024-09-15
4377,пахта,2024-02-23
1534,нарезанный сыр,2024-08-12
2051,фруктовый/овощной сок,2024-07-22
3430,женские гигиенические средства,2024-01-26
1567,булочки,2024-03-12
2972,консервированное пиво,2024-05-20
1287,фрукты с косточками,2024-08-27
4776,фрукты с косточками,2024-08-07
2271,булочки,2024-08-03
4657,говядина,2024-08-14
2344,замороженная рыба,2024-04-13
1482,сода,2024-07-05
1278,консервированное пиво,2024-12-08
4831,тропические фрукты,2024-11-12
1819,упакованные фрукты/овощи,2024-11-10
2687,булочки,2024-07-30
4468,консервированное пиво,2024-03-23
4760,масло,2024-04-01
2310,ягоды,2024-03-23
3924,корнеплоды,2024-02-07
3517,мясо,2024-12-10
3164,черный хлеб,2024-09-29
3245,цитрусовые,2024-05-16
2629,цельное молоко,2024-12-05
1347,сода,2024-09-14
1216,корнеплоды,2024-08-24
4636,тропические фрукты,2024-04-09
1197,корнеплоды,2024-11-21
1100,виноград,2024-03-11
2054,маргарин,2024-12-14
3761,говядина,2024-09-25
4947,йогурт,2024-09-13
1032,масло,2024-06-14
3353,булочки,2024-08-13
4466,ветчина,2024-08-19
2081,сосиски,2024-01-22
1800,корнеплоды,2024-05-01
3414,черный хлеб,2024-10-22
2799,мясо для гамбургера,2024-08-11
1634,сосиски,2024-12-02
3481,говядина,2024-03-21
3691,корнеплоды,2024-08-23
2811,пахта,2024-02-11
2758,колбаса,2024-11-18
2872,тропические фрукты,2024-09-18
3339,консервированное пиво,2024-10-07
3483,колбаса,2024-10-27
3255,сода,2024-04-28
3462,тропические фрукты,2024-11-14
1355,тропические фрукты,2024-02-28
2952,цельное молоко,2024-11-24
2171,мясо,2024-06-18
2693,говядина,2024-11-01
1348,жевательная резинка,2024-06-12
1112,мороженое,2024-04-08
2058,другие овощи,2024-02-24
2003,замороженный десерт,2024-11-22
2166,булочки,2024-03-11
3113,тропические фрукты,2024-06-17
2830,колбаса,2024-06-21
3582,фруктовый/овощной сок,2024-06-16
4572,цельное молоко,2024-08-18
1373,виноград,2024-07-18
2513,булочки,2024-11-05
3050,другие овощи,2024-12-14
2563,ветчина,2024-08-02
1055,йогурт,2024-05-24
1887,колбаса,2024-11-08
2391,кухонная утварь,2024-01-03
3347,выпечка,2024-04-23
4873,напитки,2024-09-02
1571,бутылочное пиво,2024-05-23
3571,тропические фрукты,2024-10-20
4348,тропические фрукты,2024-04-10
2400,цельное молоко,2024-02-06
2200,свинина,2024-10-09
3973,консервированное пиво,2024-09-01
2695,свинина,2024-07-03
3053,мороженое,2024-12-24
2964,мороженое,2024-08-10
2494,упакованные фрукты/овощи,2024-06-12
1603,сосиски,2024-09-06
1264,йогурт,2024-12-06
2809,свинина,2024-04-09
3180,тропические фрукты,2024-09-14
4539,плавленый сыр,2024-03-08
2990,выпечка,2024-06-28
1969,другие овощи,2024-02-11
1191,цитрусовые,2024-08-07
2690,сосиски,2024-10-19
3803,курица,2024-10-19
3999,колбаса,2024-04-18
3677,сосиски,2024-11-29
1168,цельное молоко,2024-02-11
1324,сосиски,2024-12-26
3829,сода,2024-07-09
2664,колбаса,2024-09-19
3002,цельное молоко,2024-01-22
4305,цельное молоко,2024-06-22
2633,черный хлеб,2024-02-14
1120,UHT-молоко,2024-01-14
2870,мясо для гамбургера,2024-02-25
2977,другие овощи,2024-11-15
2135,цельное молоко,2024-01-25
4460,консервированное пиво,2024-07-11
2961,консервированное пиво,2024-07-20
2109,мужская косметика,2024-09-23
1023,бутылочное пиво,2024-06-27
2645,газеты,2024-06-25
2910,цельное молоко,2024-12-03
3251,йогурт,2024-11-08
2309,замороженные блюда,2024-12-28
2553,другие овощи,2024-06-20
4100,цельное молоко,2024-04-21
2580,другие овощи,2024-11-16
4628,сода,2024-12-09
1073,творог,2024-06-07
1459,цельное молоко,2024-07-17
3752,бутилированная вода,2024-08-20
4655,цитрусовые,2024-03-20
2484,домашние яйца,2024-06-19
4990,газеты,2024-03-14
2356,мясо для гамбургера,2024-02-02
3476,моющее средство,2024-04-20
4643,кухонная утварь,2024-01-25
3287,свинина,2024-02-02
3468,консервированное пиво,2024-11-13
2779,колбаса,2024-12-26
3811,мягкий сыр,2024-05-10
3122,консервированные фрукты,2024-10-12
2874,сосиски,2024-01-22
3148,сосиски,2024-03-27
4359,ягоды,2024-09-23
4510,мороженое,2024-03-25
3298,колбаса,2024-04-27
3285,цельное молоко,2024-07-11
4752,UHT-молоко,2024-02-11
4741,цельное молоко,2024-02-25
3557,мясо,2024-05-23
4328,говядина,2024-07-20
1052,йогурт,2024-07-05
1719,консервированное пиво,2024-09-16
1360,виноград,2024-02-05
1299,цельное молоко,2024-06-02
4260,цельное молоко,2024-11-15
1785,консервированное пиво,2024-07-14
3835,тропические фрукты,2024-01-06
1720,лук,2024-12-04
1872,цельное молоко,2024-04-04
1406,курица,2024-03-22
3560,другие овощи,2024-09-28
4628,цитрусовые,2024-11-28
2692,белое вино,2024-10-08
4843,свинина,2024-05-12
4395,цельное молоко,2024-06-24
1196,конфеты,2024-11-26
1076,курица,2024-05-13
3519,цитрусовые,2024-01-28
1335,виноград,2024-10-17
4988,булочки,2024-10-28
4437,мясо для гамбургера,2024-10-19
2262,другие овощи,2024-10-03
4320,конфеты,2024-01-07
1155,колбаса,2024-03-31
3101,свинина,2024-12-16
2433,лук,2024-10-18
2051,говядина,2024-11-13
3144,йогурт,2024-08-15
2000,игристое вино,2024-08-22
2427,цитрусовые,2024-06-25
2916,полуфабрикаты хлеба,2024-06-12
1609,сода,2024-12-16
2982,сосиски,2024-06-24
1804,белый хлеб,2024-11-29
4997,белое вино,2024-12-26
2789,рыба,2024-01-28
2512,ветчина,2024-04-22
2641,напитки,2024-02-29
2102,сода,2024-05-09
2979,нарезанный сыр,2024-07-16
3685,тропические фрукты,2024-03-03
2918,булочки,2024-10-10
4640,вафли,2024-01-31
1149,бутылочное пиво,2024-08-05
4608,мясо для гамбургера,2024-01-05
3794,другие овощи,2024-11-25
3014,корнеплоды,2024-11-03
2083,цельное молоко,2024-03-27
1656,бутылочное пиво,2024-08-12
1482,колбаса,2024-07-23
3050,колбаса,2024-10-19
3882,цельное молоко,2024-04-22
2618,подсластитель,2024-12-02
